customer_id,age,gender,region,acquisition_channel,tenure_months,annual_income,monthly_spend,purchase_frequency,complaints_last_6m,support_tickets,discount_usage_ratio,satisfaction_score,churn,high_purchase_intent,segment
318,55,Male,North,Retail,41,33333.27,205.13,5,2,2,0.671,4.37,0,1,2
319,66,Female,South,Partner,33,51808.14,625.44,3,1,1,0.99,4.36,0,1,2
320,57,Female,West,Online,12,82970.02,621.85,4,0,2,0.61,4.49,0,1,2
321,34,Female,North,Retail,21,69407.79,516.62,8,1,0,0.509,5.0,0,1,2
322,23,Female,East,Retail,49,57178.48,517.35,3,0,1,0.582,4.32,0,1,3
323,49,Female,North,Online,59,62035.3,636.71,4,0,3,0.882,3.83,0,1,1
324,65,Female,East,Online,66,70456.3,534.96,2,0,1,0.015,4.49,0,0,3
325,68,Female,West,Partner,29,73903.38,779.85,4,0,1,0.467,4.33,0,1,1
326,29,Male,South,Online,33,49984.55,541.33,3,0,1,0.411,4.46,0,0,2
327,30,Female,North,Retail,12,87624.98,762.03,2,2,3,0.953,4.25,0,1,0
328,19,Female,East,Online,6,83694.27,331.2,6,0,3,0.187,4.81,0,1,2
329,25,Female,South,Retail,32,72190.64,951.24,7,0,2,0.026,4.63,0,1,1
330,46,Female,West,Online,42,44826.72,393.38,4,0,1,0.632,4.62,0,1,3
331,46,Male,West,Partner,8,41635.97,342.33,2,1,0,0.625,4.29,0,1,2
332,37,Female,East,Retail,30,54121.13,470.18,6,0,1,0.319,4.98,0,1,2
333,34,Male,East,Online,46,61093.77,510.0,5,2,1,0.54,4.0,0,1,3
334,61,Male,East,Retail,58,28167.15,367.86,7,1,3,0.597,4.18,0,1,3
335,41,Male,East,Retail,67,68904.48,327.86,4,2,0,0.353,3.33,0,0,3
336,60,Male,South,Online,25,83174.32,1039.21,3,0,0,0.421,4.3,0,0,1
337,68,Male,West,Online,28,70376.53,359.2,6,1,1,0.142,4.51,0,1,2
338,34,Male,South,Retail,63,47831.05,754.55,4,1,2,0.771,4.28,0,1,1
339,28,Female,North,Retail,50,45700.74,509.6,3,1,4,0.389,3.24,0,0,0
340,67,Female,East,Online,20,65397.34,284.81,4,0,1,0.646,4.34,0,1,2
341,51,Male,East,Retail,49,57240.53,561.49,4,0,2,0.427,4.08,0,1,3
342,33,Female,West,Online,12,67974.74,461.41,2,1,0,0.162,4.93,0,0,2
343,50,Male,South,Online,32,70830.98,941.83,2,0,0,0.701,4.73,0,1,1
344,44,Female,South,Retail,22,79654.03,889.95,4,2,1,0.417,4.14,0,1,1
345,65,Male,East,Online,71,39621.78,458.34,5,0,2,0.185,4.56,0,1,3
346,31,Female,South,Online,3,63989.14,494.14,0,0,1,0.933,4.11,0,1,0
347,69,Male,West,Online,61,53457.45,822.29,1,0,1,0.893,4.25,0,1,1
348,66,Female,South,Online,20,58224.57,618.91,2,0,1,0.727,4.77,0,1,2
349,27,Male,West,Online,3,75559.36,646.76,3,1,3,0.576,3.93,0,1,0
350,26,Female,South,Retail,47,77516.27,667.8,1,2,2,0.625,3.94,0,1,0
351,45,Male,North,Online,49,85171.99,618.0,4,0,1,0.36,4.69,0,1,3
352,20,Female,West,Retail,11,67660.62,713.86,4,0,2,0.263,4.69,0,1,2
353,33,Female,East,Retail,3,58019.7,537.53,7,1,1,0.592,4.59,0,1,2
354,40,Female,East,Online,8,55448.19,671.56,4,1,2,0.74,3.93,0,1,0
355,68,Female,East,Online,30,28774.41,283.5,2,1,0,0.495,4.09,0,0,0
356,69,Other,South,Retail,10,84115.23,782.98,1,2,2,0.896,4.14,0,1,0
357,25,Male,West,Online,50,54205.83,516.57,4,0,1,0.388,5.0,0,1,3
358,64,Male,South,Online,6,69106.15,767.32,4,2,0,0.376,4.46,0,1,2
359,22,Male,West,Retail,57,72221.94,633.59,2,1,3,0.426,2.62,0,0,0
360,56,Male,South,Retail,63,37584.32,565.24,1,0,1,0.704,4.09,0,1,3
361,61,Female,North,Retail,51,43379.76,368.09,5,2,0,0.027,4.11,0,1,3
362,64,Other,North,Online,68,87846.36,1036.69,2,0,1,0.354,3.97,0,0,1
363,29,Other,West,Online,67,65227.84,533.71,5,0,0,0.743,4.33,0,1,3
364,64,Female,East,Online,4,49549.46,554.25,2,0,1,0.555,4.31,0,1,2
365,24,Female,South,Retail,25,57725.75,430.84,6,1,1,0.31,4.54,0,1,2
366,44,Female,West,Online,54,79552.26,887.14,1,1,2,0.657,4.35,0,1,1
367,42,Female,East,Online,25,76817.66,469.28,1,1,0,0.901,4.02,0,1,0
368,34,Male,East,Online,53,33610.53,243.71,5,1,2,0.505,4.02,0,1,3
369,19,Female,East,Retail,55,89417.11,1114.81,4,0,1,0.739,4.2,0,1,1
370,58,Female,North,Retail,71,77390.66,1030.71,2,1,2,0.198,4.34,0,0,1
371,35,Male,North,Online,24,57255.45,236.02,2,0,2,0.473,4.66,0,0,2
372,52,Male,East,Online,25,38549.0,521.84,5,2,0,0.291,4.5,0,1,2
373,39,Other,North,Online,2,78972.16,617.49,2,1,0,0.993,4.31,0,1,2
374,37,Other,East,Online,21,68575.7,891.87,2,0,3,0.219,3.7,0,0,0
375,64,Female,North,Online,20,33759.63,417.76,2,0,1,0.947,4.35,0,1,2
376,22,Female,South,Online,33,55822.59,760.56,3,0,1,0.409,5.0,0,0,1
377,56,Male,East,Retail,30,116271.11,1416.17,7,0,0,0.498,3.98,0,1,1
378,56,Male,East,Retail,61,60297.03,891.08,2,1,2,0.524,4.05,0,1,1
379,37,Female,West,Partner,55,46644.53,503.88,3,0,2,0.242,4.63,0,0,3
380,31,Female,East,Partner,52,41847.06,288.19,0,0,1,0.239,5.0,0,0,3
381,18,Female,North,Online,1,91897.78,665.79,5,0,1,0.376,4.37,0,1,2
382,66,Female,West,Online,34,75259.67,880.47,2,1,1,0.745,4.11,0,1,1
383,67,Male,North,Online,52,85333.9,472.61,2,0,1,0.701,5.0,0,1,3
384,30,Female,North,Retail,18,64467.34,851.81,5,0,0,0.998,4.46,0,1,1
385,19,Male,West,Online,31,82572.35,499.22,1,0,1,0.088,5.0,0,0,3
386,24,Male,North,Online,52,44730.23,605.26,3,1,1,0.759,4.42,0,1,3
387,21,Male,East,Online,57,62926.64,630.43,2,1,3,0.195,3.9,0,0,3
388,61,Male,South,Online,61,65166.96,864.95,2,0,0,0.511,4.83,0,1,1
389,64,Female,West,Retail,31,84884.04,1153.01,3,2,2,0.196,3.72,0,0,1
390,25,Male,North,Retail,29,65739.17,535.5,4,1,0,0.936,5.0,0,1,2
391,56,Male,North,Online,28,48740.79,539.83,3,1,2,0.507,3.11,0,0,0
392,27,Female,South,Partner,48,61153.33,381.74,5,0,1,0.47,4.53,0,1,3
393,37,Female,South,Online,30,29824.56,384.84,4,0,0,0.307,4.57,0,1,2
394,49,Male,West,Online,29,18222.56,264.24,2,1,2,0.449,4.02,0,0,0
395,55,Male,East,Online,12,74964.14,497.09,3,1,1,0.111,4.76,0,0,2
396,63,Male,North,Retail,34,53254.61,260.04,3,0,4,0.684,4.11,0,1,0
397,20,Female,West,Retail,17,55294.49,438.42,3,0,4,0.571,4.58,0,1,2
398,28,Male,South,Online,38,74957.04,459.85,5,1,0,0.1,4.52,0,1,2
399,32,Male,West,Partner,64,85146.19,1045.38,4,0,0,0.102,5.0,0,1,1
400,34,Male,West,Online,56,69620.78,461.87,3,0,1,0.293,4.5,0,0,3
401,69,Female,North,Online,34,94705.31,1272.26,5,0,1,0.473,4.83,0,1,1
402,58,Male,East,Retail,70,69048.4,1045.96,0,0,0,0.223,4.44,0,0,1
403,34,Female,South,Partner,70,65439.84,961.95,1,1,1,0.131,3.63,0,0,1
404,68,Male,South,Retail,32,64327.0,662.7,4,0,0,0.096,5.0,0,1,2
405,43,Female,South,Partner,55,36861.08,281.22,1,0,0,0.305,4.17,0,0,3
406,44,Male,East,Online,25,77207.97,906.02,5,3,2,0.63,3.3,0,0,1
407,40,Male,South,Retail,63,15981.61,221.0,5,2,0,0.678,3.62,0,0,3
408,25,Male,North,Retail,27,49447.45,691.61,7,1,2,0.283,4.54,0,1,2
409,66,Female,South,Online,19,60412.75,457.44,3,1,1,0.441,3.98,0,0,0
410,18,Female,North,Online,10,45784.28,189.05,5,0,0,0.628,5.0,0,1,2
411,27,Male,West,Partner,60,51868.39,777.79,8,0,1,0.36,5.0,0,1,1
412,29,Male,East,Online,22,93108.76,1125.93,4,0,1,0.979,4.48,0,1,1
413,32,Female,South,Online,58,79872.43,548.25,4,1,0,0.693,3.9,0,1,3
414,24,Female,South,Retail,7,47655.1,514.31,3,0,2,0.578,4.43,0,1,2
415,18,Male,North,Partner,36,51547.8,217.03,0,1,3,0.498,4.17,0,0,0
416,53,Male,South,Partner,31,37013.93,383.54,3,0,3,0.492,4.39,0,0,2
417,68,Female,West,Retail,32,72689.89,562.3,4,0,0,0.292,4.63,0,1,2
418,24,Female,North,Online,12,55504.64,410.82,3,2,3,0.077,3.2,0,0,0
419,33,Female,North,Partner,6,24603.6,147.14,5,1,1,0.838,5.0,0,1,2
420,44,Female,West,Online,25,61814.1,429.04,4,0,3,0.905,4.36,0,1,2
421,66,Female,East,Retail,34,67901.62,598.22,3,1,1,0.975,3.53,0,0,0
422,54,Male,North,Online,57,77336.54,511.34,5,0,2,0.404,4.05,0,1,3
423,57,Male,South,Retail,33,58679.61,521.84,2,0,2,0.946,4.27,0,1,0
424,48,Male,East,Retail,18,53291.92,514.71,2,0,1,0.702,5.0,0,1,2
425,39,Male,South,Retail,19,95752.76,1018.64,1,0,3,0.422,4.22,0,0,1
426,28,Male,South,Online,44,60118.55,654.49,2,0,1,0.919,4.33,0,1,3
427,62,Male,East,Online,31,72952.11,486.03,3,1,0,0.969,4.72,0,1,2
428,59,Female,East,Online,64,50288.29,284.05,1,1,1,0.534,4.58,0,1,3
429,19,Male,West,Online,32,72418.37,878.59,8,1,6,0.78,4.4,0,1,1
430,55,Male,North,Retail,41,33798.68,486.07,6,0,3,0.777,4.66,0,1,2
431,22,Female,South,Online,5,51682.78,685.49,3,0,1,0.609,4.02,0,1,0
432,56,Female,North,Retail,14,38251.06,518.32,5,0,2,0.423,4.21,0,1,2
433,60,Female,East,Online,61,49110.48,549.18,3,1,0,0.134,3.5,0,0,3
434,24,Female,East,Online,25,82508.46,1034.9,1,0,1,0.998,4.36,0,1,1
435,40,Female,South,Retail,30,48978.13,413.61,1,1,2,0.072,3.83,0,0,0
436,24,Male,East,Online,42,72928.61,908.1,1,0,0,0.135,4.29,0,0,1
437,47,Male,South,Online,5,87310.77,1133.51,5,0,0,0.375,4.89,0,1,1
438,66,Female,North,Online,36,59503.61,742.85,2,1,1,0.399,3.84,0,0,0
439,22,Male,East,Online,25,77887.81,604.21,7,1,4,0.267,4.01,0,1,2
440,38,Male,South,Retail,11,69559.55,515.22,2,2,0,0.078,3.66,0,0,0
441,68,Male,South,Online,30,62095.86,432.39,2,3,3,0.899,3.29,0,0,0
442,33,Male,South,Online,32,73505.68,570.24,4,1,0,0.513,4.53,0,1,2
443,24,Male,West,Retail,14,93118.89,1092.73,4,1,2,0.97,3.52,0,0,1
444,43,Male,North,Online,39,48529.16,567.3,3,1,1,0.878,4.45,0,1,3
445,44,Female,South,Retail,53,42734.38,294.28,3,1,0,0.494,4.43,0,0,3
446,52,Female,East,Online,19,41677.54,451.89,4,2,3,0.388,3.97,0,1,2
447,34,Male,North,Partner,69,77899.7,687.58,5,0,2,0.255,4.66,0,1,1
448,67,Female,North,Online,44,80328.62,758.68,3,0,1,0.993,4.75,0,1,1
449,45,Male,East,Online,55,50333.34,399.27,3,0,3,0.605,4.2,0,1,3
450,32,Female,East,Partner,5,59310.604999999996,194.65,2,2,4,0.841,3.8,0,1,0
451,67,Female,East,Retail,55,47854.38,573.2,7,3,2,0.985,4.21,0,1,1
452,66,Male,North,Retail,24,69861.38,782.42,6,0,0,0.224,4.55,0,1,1
453,43,Female,West,Retail,51,58798.98,533.71,8,1,1,0.925,4.24,0,1,1
454,19,Other,South,Online,58,63246.26,565.11,4,2,0,0.794,4.32,0,1,3
455,49,Female,North,Retail,18,50579.8,533.43,3,0,1,0.455,4.29,0,0,2
456,46,Other,South,Retail,19,78253.6,477.77,0,1,2,0.949,3.63,0,0,0
457,25,Female,North,Online,5,66177.45,544.33,2,3,1,0.59,3.68,1,0,0
458,50,Male,South,Online,43,70556.34,702.08,1,0,1,0.394,4.25,0,0,3
459,61,Female,South,Online,55,62863.18,743.11,2,0,3,0.16,4.97,0,0,3
460,23,Female,South,Partner,30,69438.63,929.23,2,1,2,0.728,3.86,0,1,1
461,55,Female,South,Online,12,59310.604999999996,447.6,3,1,1,0.774,3.81,0,1,0
462,25,Male,West,Online,23,43294.66,533.36,2,1,2,0.207,4.09,0,0,0
463,56,Female,West,Retail,29,59310.604999999996,482.98,4,0,0,0.372,4.92,0,1,2
464,39,Male,South,Retail,66,74247.15,752.06,5,1,4,0.055,4.24,0,1,1
465,18,Female,West,Online,9,80792.55,955.57,4,0,1,0.557,4.89,0,1,1
466,68,Male,West,Retail,25,59310.604999999996,737.96,5,0,3,0.6,4.23,0,1,1
467,26,Female,West,Online,46,42625.49,549.25,4,1,1,0.848,4.33,0,1,3
468,48,Female,North,Retail,17,45396.29,551.46,2,0,2,0.026,3.61,0,0,0
469,27,Male,South,Online,63,52167.33,456.19,4,0,2,0.12,4.15,0,1,3
470,66,Female,South,Online,65,63410.35,901.62,4,1,1,0.032,4.29,0,1,1
471,56,Male,North,Retail,27,57799.75,788.52,5,2,2,0.944,3.54,0,0,1
472,59,Female,North,Online,53,39772.82,374.66,6,0,1,0.513,4.57,0,1,3
473,40,Female,East,Online,54,39665.04,195.41,2,0,1,0.246,4.03,0,0,3
474,42,Male,South,Online,49,22226.61,215.73,2,0,0,0.019,4.5,0,0,3
475,50,Male,West,Retail,14,15000.0,192.09,4,0,3,0.097,4.69,0,1,2
476,58,Male,East,Retail,4,57627.93,747.14,3,1,1,0.72,3.95,0,1,0
477,62,Male,North,Retail,25,101764.15,1215.63,3,0,2,0.48,4.05,0,0,1
478,18,Female,West,Partner,10,92342.03,688.91,1,0,1,0.734,4.24,0,1,0
479,52,Female,South,Partner,21,42391.83,187.97,3,0,1,0.265,5.0,0,0,2
480,23,Male,East,Online,46,62698.26,623.64,4,0,1,0.44,5.0,0,1,3
481,32,Female,West,Online,42,33637.57,326.75,3,0,2,0.624,4.25,0,1,3
482,61,Male,East,Retail,15,59310.604999999996,186.48,2,1,3,0.212,4.26,0,0,2
483,31,Female,North,Partner,2,38445.49,171.7,4,0,1,0.288,4.61,0,1,2
484,59,Male,North,Partner,17,55941.02,309.07,2,1,0,0.142,4.89,0,0,2
485,42,Female,South,Retail,33,56715.73,338.75,2,1,1,0.712,4.27,0,1,3
486,30,Female,North,Online,56,64548.64,809.92,5,0,3,0.582,4.41,0,1,1
487,35,Male,North,Partner,26,71937.9,555.83,3,0,1,0.445,5.0,0,0,2
488,45,Female,West,Partner,21,53936.14,458.15,3,2,1,0.567,3.41,0,0,0
489,57,Other,North,Retail,40,60651.64,613.48,2,0,0,0.17,4.76,0,0,3
490,49,Male,North,Retail,6,40311.37,528.7,2,0,2,0.813,5.0,0,1,2
491,66,Male,East,Retail,17,35799.05,411.49,5,0,0,0.755,5.0,0,1,2
492,63,Female,North,Partner,3,33018.5,325.74,5,0,2,0.182,4.21,0,1,2
493,57,Male,South,Online,38,71686.46,811.62,5,1,0,0.886,3.99,0,1,1
494,49,Male,West,Retail,32,53917.66,637.71,3,0,2,0.394,3.79,0,0,0
495,33,Male,East,Online,42,26319.84,317.64,3,1,0,0.464,5.0,0,0,3
496,39,Female,West,Online,44,58864.4,524.85,3,1,3,0.531,3.49,0,0,0
497,24,Male,South,Online,29,37521.22,372.27,6,1,3,0.793,4.57,0,1,2
498,37,Male,East,Online,62,89886.82,799.49,3,0,1,0.164,3.86,0,0,1
499,66,Female,North,Online,66,49581.21,464.51,4,0,2,0.265,5.0,0,1,3
500,40,Female,South,Partner,8,72267.11,443.73,0,1,0,0.936,3.47,0,0,0
501,23,Female,North,Retail,66,79601.33,673.93,7,0,0,0.938,4.87,0,1,1
502,51,Male,West,Retail,14,42811.29,353.54,2,0,1,0.809,5.0,0,1,2
503,68,Female,North,Online,18,61368.85,579.89,1,0,0,0.168,4.2,0,0,0
504,63,Female,North,Online,38,69962.42,655.81,3,2,1,0.595,4.15,0,1,1
505,32,Male,South,Retail,3,62079.83,277.87,8,0,1,0.446,4.68,0,1,2
506,41,Female,South,Retail,26,66499.81,483.95,1,1,0,0.081,4.39,0,0,0
507,45,Female,South,Online,14,36066.67,285.46,6,0,1,0.076,5.0,0,1,2
508,30,Male,South,Retail,35,69972.65,799.6,2,0,1,0.857,4.31,0,1,1
509,31,Male,South,Retail,58,51249.04,418.29,3,2,3,0.09,4.46,0,0,3
510,30,Female,West,Retail,66,66290.12,324.14,5,4,2,0.271,3.37,0,0,3
511,69,Male,East,Partner,16,76559.8,338.99,1,0,2,0.151,5.0,0,0,2
512,56,Male,West,Retail,39,72038.55,657.5,0,2,0,0.575,3.38,0,0,0
513,61,Male,West,Retail,34,59310.604999999996,405.51,4,1,3,0.76,3.79,0,0,0
514,60,Male,East,Online,30,71558.31,620.36,5,0,2,0.265,4.47,0,1,2
515,67,Male,West,Online,45,72391.4,750.93,7,0,1,0.782,4.16,0,1,1
516,23,Female,North,Online,71,86919.02,533.71,3,0,2,0.175,4.95,0,0,3
517,63,Male,West,Retail,29,59387.09,614.41,4,0,0,0.357,4.33,0,1,2
518,21,Male,South,Retail,5,59310.604999999996,239.46,3,1,0,0.243,3.73,0,0,0
519,42,Female,East,Online,66,76777.2,669.75,2,1,0,0.454,3.84,0,0,3
520,48,Male,North,Retail,67,51173.02,659.58,5,1,1,0.981,3.89,0,1,1
521,36,Female,North,Online,23,35965.19,248.79,2,1,0,0.737,4.71,0,1,2
522,25,Male,West,Online,36,68878.14,938.85,2,1,0,0.206,4.48,0,0,1
523,27,Male,South,Partner,62,56291.57,619.06,1,0,2,0.966,4.32,0,1,3
524,60,Male,North,Online,36,38264.51,205.89,1,0,0,0.681,4.37,0,1,3
525,34,Male,East,Online,35,69009.75,456.69,2,0,2,0.454,4.32,0,0,3
526,34,Male,North,Online,66,85760.39,1195.4,4,1,1,0.916,5.0,0,1,1
527,66,Female,South,Online,59,30664.63,535.07,10,1,1,0.763,4.45,0,1,1
528,25,Male,East,Retail,37,78401.85,971.22,1,0,2,0.729,4.82,0,1,1
529,65,Female,East,Partner,12,15000.0,116.16,3,1,1,0.201,4.06,0,0,2
530,65,Female,South,Retail,32,52794.84,646.62,4,1,1,0.128,5.0,0,1,2
531,49,Male,South,Retail,49,59310.604999999996,556.81,5,1,2,0.866,3.63,0,0,1
532,26,Female,West,Online,20,54090.17,416.53,4,0,5,0.68,4.7,0,1,2
533,26,Male,North,Retail,39,61618.89,698.08,5,1,0,0.817,4.02,0,1,1
534,32,Male,North,Online,47,73731.59,1032.4,5,1,1,0.766,5.0,0,1,1
535,48,Male,North,Online,7,29103.48,237.61,4,0,1,0.903,4.97,0,1,2
536,25,Female,West,Retail,41,61297.71,544.82,4,0,1,0.376,4.33,0,0,3
537,41,Female,South,Online,53,61155.84,439.18,2,3,2,0.35,2.92,0,0,0
538,24,Male,North,Online,16,93521.78,707.98,6,2,2,0.237,4.28,0,1,2
539,46,Female,North,Online,39,37756.67,225.85,3,0,2,0.105,4.82,0,0,3
540,19,Female,North,Retail,51,53132.29,533.71,2,1,1,0.483,4.46,0,0,3
541,54,Male,West,Online,4,43289.6,157.84,1,1,4,0.498,3.96,0,0,0
542,20,Female,South,Online,46,59310.604999999996,519.66,4,0,1,0.114,4.46,0,1,3
543,28,Female,North,Retail,19,80293.25,522.99,1,1,0,0.604,4.74,0,1,2
544,27,Female,North,Online,29,60479.73,526.87,3,3,0,0.363,3.17,0,0,0
545,61,Other,East,Partner,47,49999.79,362.81,4,0,3,0.456,4.49,0,1,3
546,20,Male,East,Online,1,50678.77,373.3,2,0,0,0.51,4.29,0,1,2
547,40,Male,West,Retail,2,49861.91,443.2,4,1,1,0.311,3.92,0,1,2
548,48,Female,North,Partner,32,51471.54,540.05,2,0,2,0.685,4.21,0,1,0
549,44,Male,North,Online,68,37239.98,618.97,1,0,2,0.51,4.02,0,1,3
550,53,Male,North,Retail,1,55342.87,369.59,4,1,0,0.441,4.62,0,1,2
551,59,Other,South,Online,57,53534.28,593.33,4,0,0,0.41,3.96,0,1,3
552,38,Male,East,Retail,6,46359.66,580.57,4,0,3,0.024,4.68,0,1,2
553,61,Male,East,Partner,35,62790.83,423.71,2,1,1,0.771,3.85,0,1,0
554,34,Female,North,Retail,31,64318.01,836.21,3,0,1,0.966,4.59,0,1,1
555,69,Male,East,Partner,34,49980.35,680.19,2,0,0,0.131,4.52,0,0,3
556,44,Male,East,Retail,6,57405.59,690.6,3,1,0,0.289,4.05,0,0,0
557,56,Other,North,Retail,54,98855.23,943.86,2,0,1,0.847,5.0,0,1,1
558,63,Male,East,Online,20,98167.8,1059.59,2,0,4,0.709,4.33,0,1,1
559,59,Male,South,Retail,55,41026.38,449.03,3,0,3,0.312,4.76,0,0,3
560,62,Male,North,Retail,47,43539.94,486.11,0,2,1,0.65,4.08,0,1,3
561,45,Female,South,Retail,40,40930.74,577.91,4,0,1,0.917,4.48,0,1,3
562,20,Male,West,Online,22,79026.97,497.71,1,0,2,0.22,3.76,0,0,0
563,43,Female,East,Online,47,52826.47,644.23,0,1,3,0.68,3.47,0,0,0
564,27,Male,South,Retail,71,64314.14,683.68,2,1,0,0.812,4.89,0,1,3
565,64,Male,West,Partner,66,95945.41,546.92,1,1,4,0.095,4.13,0,0,3
566,30,Female,South,Online,66,59811.63,686.03,1,0,1,0.935,4.54,0,1,3
567,29,Female,South,Online,16,72712.48,832.79,4,0,0,0.959,4.42,0,1,1
568,30,Other,North,Online,42,69367.57,533.71,3,0,2,0.733,5.0,0,1,3
569,51,Male,West,Online,29,49412.09,533.71,0,0,1,0.516,3.99,0,1,0
570,47,Female,West,Partner,69,79064.91,688.3,7,0,3,0.604,4.68,0,1,1
571,67,Female,North,Online,68,44705.39,647.31,2,1,1,0.648,4.42,0,1,3
572,39,Male,East,Online,62,84117.84,895.91,1,0,2,0.154,3.74,0,0,1
573,32,Male,West,Online,12,49425.88,573.35,3,0,1,0.295,4.19,0,0,2
574,20,Female,East,Online,23,51396.58,358.16,3,0,2,0.101,4.26,0,0,2
575,18,Male,North,Partner,51,40407.22,361.55,2,1,2,0.37,4.52,0,0,3
576,37,Female,West,Online,54,43363.33,629.72,6,2,1,0.745,3.8,0,1,1
577,66,Other,South,Online,25,52318.24,233.88,6,0,1,0.886,4.0,0,1,2
578,45,Male,South,Online,10,16235.73,533.71,1,0,1,0.371,3.7,0,0,0
579,64,Male,South,Partner,10,55800.02,636.54,2,0,1,0.616,4.14,0,1,0
580,23,Male,West,Partner,49,50856.46,624.65,5,0,2,0.595,3.84,0,1,1
581,22,Male,East,Online,33,74220.2,948.28,2,1,0,0.473,4.63,0,0,1
582,61,Male,East,Retail,35,67613.65,800.82,6,0,1,0.694,5.0,0,1,1
583,23,Female,West,Online,58,47262.53,698.95,5,1,3,0.151,4.16,0,1,1
584,20,Male,West,Retail,2,51746.09,434.15,2,0,1,0.075,4.39,0,0,2
585,39,Female,West,Online,54,55776.88,625.32,9,0,0,0.348,5.0,0,1,1
586,66,Male,West,Retail,20,86747.22,1052.49,4,0,2,0.969,4.89,0,1,1
587,53,Male,West,Partner,67,45198.52,526.79,1,0,1,0.953,3.98,0,1,3
588,23,Male,West,Online,68,47044.31,327.56,7,0,3,0.633,4.19,0,1,3
589,61,Female,East,Online,36,39685.49,342.02,4,0,2,0.579,4.89,0,1,2
590,61,Male,North,Online,23,33323.29,317.38,4,1,1,0.633,4.41,0,1,2
591,59,Male,North,Online,17,65526.07,732.03,2,1,2,0.429,4.39,0,0,2
592,64,Female,West,Online,13,63652.26,581.89,2,0,1,0.288,4.07,0,0,0
593,30,Female,South,Online,71,83089.71,994.71,3,0,2,0.006,4.11,0,0,1
594,68,Male,West,Partner,14,78745.36,946.81,6,0,0,0.019,5.0,0,1,1
595,34,Female,West,Online,32,103148.1,675.07,2,0,3,0.972,4.02,0,1,0
596,59,Male,East,Retail,35,58670.29,602.35,5,0,0,0.745,3.99,0,1,1
597,48,Male,West,Online,49,55310.47,549.42,1,1,2,0.69,3.71,0,0,0
598,58,Female,South,Online,60,36595.93,284.51,2,0,2,0.844,4.34,0,1,3
599,50,Male,South,Online,40,72538.41,649.26,5,0,2,0.607,5.0,0,1,2
600,51,Male,West,Partner,54,62133.62,637.05,3,0,0,0.668,4.23,0,1,3
601,50,Female,West,Online,41,71722.79,900.79,6,0,2,0.79,4.61,0,1,1
602,58,Male,North,Online,32,39495.76,377.93,1,0,1,0.125,5.0,0,0,3
603,56,Female,West,Retail,12,66328.88,284.87,1,0,2,0.188,3.84,0,0,0
604,24,Female,South,Retail,15,63693.59,549.95,3,0,2,0.556,4.82,0,1,2
605,60,Female,West,Retail,31,62502.63,770.52,3,2,0,0.097,3.59,0,0,0
606,45,Female,East,Online,4,47701.21,439.4,6,0,1,0.659,4.92,0,1,2
607,34,Female,East,Online,23,81407.84,551.78,0,1,0,0.832,5.0,0,1,2
608,44,Other,North,Retail,33,96905.54,1267.35,2,0,1,0.838,4.92,0,1,1
609,68,Male,South,Retail,34,40013.81,248.98,5,1,1,0.323,4.4,0,1,2
610,62,Male,East,Retail,58,72967.99,554.66,2,0,4,0.203,3.8,0,0,3
611,61,Female,West,Online,69,15000.0,264.5,4,0,0,0.959,4.61,0,1,3
612,42,Female,North,Online,52,72034.98,533.71,0,0,0,0.912,4.22,0,1,3
613,58,Male,North,Partner,6,26337.22,313.85,1,0,3,0.314,3.58,0,0,0
614,38,Female,East,Retail,30,50550.59,249.16,3,0,1,0.894,3.51,0,0,0
615,53,Male,South,Online,52,36365.56,488.29,5,1,1,0.881,3.9,0,1,3
616,51,Female,West,Partner,43,56118.99,641.74,3,0,0,0.338,4.63,0,0,3
617,30,Male,North,Retail,33,75098.29,962.65,3,0,0,0.363,5.0,0,0,1
618,31,Male,South,Online,31,26568.36,359.41,4,1,0,0.932,3.98,0,1,0
619,21,Male,North,Online,29,53529.37,653.07,2,0,4,0.742,4.33,0,1,0
620,25,Male,East,Retail,42,50759.36,332.83,1,1,0,0.618,3.35,0,0,0
621,40,Male,West,Online,13,59310.604999999996,587.37,1,0,0,0.953,4.15,0,1,0
622,42,Male,North,Retail,37,67771.7,910.44,2,0,0,0.865,3.38,0,0,0
623,26,Male,South,Retail,15,38810.09,392.56,0,2,1,0.075,4.84,0,0,2
624,39,Male,West,Online,49,51516.7,549.31,6,1,2,0.499,4.39,0,1,1
625,49,Male,North,Partner,62,88009.88,1154.88,3,0,3,0.896,4.49,0,1,1
626,30,Male,West,Online,37,72858.58,943.27,3,0,1,0.111,4.84,0,0,1
627,35,Male,West,Online,28,43471.8,489.56,2,0,1,0.072,5.0,0,0,2
628,37,Male,North,Retail,67,55192.73,533.71,7,0,1,0.859,4.55,0,1,3
629,44,Male,North,Retail,47,55768.04,343.84,3,1,1,0.777,3.73,0,0,0
630,37,Male,East,Online,31,50316.33,612.54,3,0,1,0.167,5.0,0,0,2
631,56,Male,North,Retail,3,29216.18,382.26,6,0,2,0.181,4.02,0,1,2
632,35,Female,East,Partner,2,47802.81,186.8,1,0,0,0.833,5.0,0,1,2
633,40,Other,North,Retail,16,85005.59,502.07,2,1,4,0.209,3.89,0,0,0
634,37,Female,East,Retail,17,53139.4,631.1,3,0,2,0.144,4.71,0,0,2
635,27,Female,South,Online,52,58141.43,595.41,6,1,0,0.908,3.73,0,0,1
